date,value,group
2022-07-28,1.0122,A
2022-07-29,1.0198,A
2022-08-01,1.0233,A
2022-08-02,1.0224,A
2022-08-03,1.0194,A
2022-08-04,1.0181,A
2022-08-05,1.0233,A
2022-08-08,1.0199,A
2022-08-09,1.0234,A
2022-08-10,1.0252,A
2022-08-11,1.0338,A
2022-08-12,1.0285,A
2022-08-15,1.0195,A
2022-08-16,1.0131,A
2022-08-17,1.0164,A
2022-08-18,1.0178,A
2022-08-19,1.0054,A
2022-08-22,1.0001,A
2022-08-23,0.9927,A
2022-08-24,0.9934,A
2022-08-25,0.997,A
2022-08-26,1.0007,A
2022-08-29,0.9986,A
2022-08-30,1.0034,A
2022-08-31,1.0,A
2022-09-01,1.0004,A
2022-09-02,0.9993,A
2022-09-05,0.992,A
2022-09-06,0.9928,A
2022-09-07,0.9885,A
2022-09-08,1.0009,A
2022-09-09,1.0049,A
2022-09-12,1.0155,A
2022-09-13,1.0175,A
2022-09-14,0.999,A
2022-09-15,0.9992,A
2022-09-16,0.9954,A
2022-09-19,0.999,A
2022-09-20,0.9986,A
2022-09-21,0.9906,A
2022-09-22,0.9884,A
2022-09-23,0.9754,A
2022-09-26,0.9646,A
2022-09-27,0.9644,A
2022-09-28,0.9565,A
2022-09-29,0.9706,A
2022-09-30,0.9748,A
2022-10-03,0.9764,A
2022-10-04,0.9891,A
2022-10-05,0.9915,A
2022-10-06,0.986,A
2022-10-07,0.9797,A
2022-10-10,0.9697,A
2022-10-11,0.9723,A
2022-10-12,0.9706,A
2022-10-13,0.9739,A
2022-10-14,0.9717,A
2022-10-17,0.9739,A
2022-10-18,0.9835,A
2022-10-19,0.9778,A
2022-10-20,0.9811,A
2022-10-21,0.973,A
2022-10-24,0.9851,A
2022-10-25,0.9861,A
2022-10-26,1.0023,A
2022-10-27,1.0037,A
2022-10-28,0.9951,A
2022-10-31,0.9914,A
2022-11-01,0.9947,A
2022-11-02,0.9908,A
2022-11-03,0.9753,A
2022-11-04,0.9872,A
2022-11-07,0.9993,A
2022-11-08,0.9996,A
2022-11-09,1.0039,A
2022-11-10,0.9954,A
2022-11-11,1.0308,A
2022-11-14,1.0319,A
2022-11-15,1.0404,A
2022-11-16,1.0412,A
2022-11-17,1.0319,A
2022-11-18,1.0366,A
2022-11-21,1.0246,A
2022-11-22,1.0274,A
2022-11-23,1.0325,A
2022-11-24,1.0413,A
2022-11-25,1.0375,A
2022-11-28,1.0463,A
2022-11-29,1.0366,A
2022-11-30,1.0376,A
2022-12-01,1.0454,A
2022-12-02,1.0538,A
2022-12-05,1.0587,A
2022-12-06,1.0516,A
2022-12-07,1.0529,A
2022-12-08,1.0519,A
2022-12-09,1.0559,A
2022-12-12,1.0562,A
2022-12-13,1.0545,A
2022-12-14,1.0649,A
2022-12-15,1.0621,A
2022-12-16,1.0619,A
2022-12-19,1.0598,A
2022-12-20,1.0599,A
2022-12-21,1.0636,A
2022-12-22,1.0633,A
2022-12-23,1.0622,A
2022-12-27,1.0624,A
2022-12-28,1.064,A
2022-12-29,1.0649,A
2022-12-30,1.0666,A
2023-01-02,1.0683,A
2023-01-03,1.0545,A
2023-01-04,1.0599,A
2023-01-05,1.0601,A
2023-01-06,1.05,A
2023-01-09,1.0696,A
2023-01-10,1.0723,A
2023-01-11,1.0747,A
2023-01-12,1.0772,A
2023-01-13,1.0814,A
2023-01-16,1.0812,A
2023-01-17,1.0843,A
2023-01-18,1.0839,A
2023-01-19,1.0815,A
2023-01-20,1.0826,A
2023-01-23,1.0871,A
2023-01-24,1.0858,A
2023-01-25,1.0878,A
2023-01-26,1.0895,A
2023-01-27,1.0865,A
2023-01-30,1.0903,A
2023-01-31,1.0833,A
2023-02-01,1.0894,A
2023-02-02,1.0988,A
2023-02-03,1.0937,A
2023-02-06,1.0776,A
2023-02-07,1.07,A
2023-02-08,1.0735,A
2023-02-09,1.0771,A
2023-02-10,1.069,A
2023-02-13,1.0686,A
2023-02-14,1.0759,A
2023-02-15,1.07,A
2023-02-16,1.07,A
2023-02-17,1.0625,A
2023-02-20,1.0674,A
2023-02-21,1.0664,A
2023-02-22,1.0644,A
2023-02-23,1.0616,A
2023-02-24,1.057,A
2023-02-27,1.0554,A
2023-02-28,1.0619,A
2023-03-01,1.0684,A
2023-03-02,1.0605,A
2023-03-03,1.0615,A
2023-03-06,1.0646,A
2023-03-07,1.0665,A
2023-03-08,1.0545,A
2023-03-09,1.0554,A
2023-03-10,1.0586,A
2023-03-13,1.0706,A
2023-03-14,1.0737,A
2023-03-15,1.0549,A
2023-03-16,1.0595,A
2023-03-17,1.0623,A
2023-03-20,1.0717,A
2023-03-21,1.0776,A
2023-03-22,1.0785,A
2023-03-23,1.0879,A
2023-03-24,1.0745,A
2023-03-27,1.0773,A
2023-03-28,1.0841,A
2023-03-29,1.0847,A
2023-03-30,1.0886,A
2023-03-31,1.0875,A
2023-04-03,1.087,A
2023-04-04,1.0901,A
2023-04-05,1.094,A
2023-04-06,1.0915,A
2023-04-11,1.0905,A
2023-04-12,1.0922,A
2023-04-13,1.1015,A
2023-04-14,1.1057,A
2023-04-17,1.0981,A
2023-04-18,1.0972,A
2023-04-19,1.0933,A
2023-04-20,1.0944,A
2023-04-21,1.0978,A
2023-04-24,1.1002,A
2023-04-25,1.1022,A
2023-04-26,1.1039,A
2023-04-27,1.1042,A
2023-04-28,1.0981,A
2023-05-02,1.0965,A
2023-05-03,1.1043,A
2023-05-04,1.1074,A
2023-05-05,1.1014,A
2023-05-08,1.1037,A
2023-05-09,1.0959,A
2023-05-10,1.095,A
2023-05-11,1.093,A
2023-05-12,1.0892,A
2023-05-15,1.0876,A
2023-05-16,1.0881,A
2023-05-17,1.0829,A
2023-05-18,1.0813,A
2023-05-19,1.0808,A
2023-05-22,1.0822,A
2023-05-23,1.0779,A
2023-05-24,1.0785,A
2023-05-25,1.0735,A
2023-05-26,1.0751,A
2023-05-29,1.0715,A
2023-05-30,1.0744,A
2023-05-31,1.0683,A
2023-06-01,1.0697,A
2023-06-02,1.0763,A
2023-06-05,1.069,A
2023-06-06,1.0683,A
2023-06-07,1.0717,A
2023-06-08,1.0737,A
2023-06-09,1.078,A
2023-06-12,1.0765,A
2023-06-13,1.0793,A
2023-06-14,1.0809,A
2023-06-15,1.0819,A
2023-06-16,1.0966,A
2023-06-19,1.0922,A
2023-06-20,1.0933,A
2023-06-21,1.0923,A
2023-06-22,1.0985,A
2023-06-23,1.0884,A
2023-06-26,1.0918,A
2023-06-27,1.0951,A
2023-06-28,1.0938,A
2023-06-29,1.0938,A
2023-06-30,1.0866,A
2023-07-03,1.0899,A
2023-07-04,1.0895,A
2023-07-05,1.0879,A
2023-07-06,1.0899,A
2023-07-07,1.0888,A
2023-07-10,1.0956,A
2023-07-11,1.0989,A
2023-07-12,1.1022,A
2023-07-13,1.1182,A
2023-07-14,1.1221,A
2023-07-17,1.123,A
2023-07-18,1.1255,A
2023-07-19,1.1222,A
2023-07-20,1.1197,A
2023-07-21,1.1123,A
2023-07-24,1.1096,A
2023-07-25,1.1051,A
2023-07-26,1.1059,A
2023-07-27,1.1125,A
2023-07-28,1.101,A
2023-07-31,1.1023,A
2023-08-01,1.097,A
2023-08-02,1.0985,A
2023-08-03,1.0932,A
2023-08-04,1.0946,A
2023-08-07,1.0984,A
2023-08-08,1.0944,A
2023-08-09,1.0968,A
2023-08-10,1.1019,A
2023-08-11,1.1004,A
2023-08-14,1.093,A
2023-08-15,1.0926,A
2023-08-16,1.0916,A
2023-08-17,1.09,A
2023-08-18,1.0867,A
2023-08-21,1.0908,A
2023-08-22,1.0887,A
2023-08-23,1.0805,A
2023-08-24,1.084,A
2023-08-25,1.0808,A
2023-08-28,1.0808,A
2023-08-29,1.0803,A
2023-08-30,1.0886,A
2023-08-31,1.0868,A
2023-09-01,1.0844,A
2023-09-04,1.0801,A
2023-09-05,1.0731,A
2023-09-06,1.0745,A
2023-09-07,1.071,A
2023-09-08,1.0704,A
2023-09-11,1.0724,A
2023-09-12,1.0713,A
2023-09-13,1.0733,A
2023-09-14,1.073,A
2023-09-15,1.0658,A
2023-09-18,1.0663,A
2023-09-19,1.0713,A
2023-09-20,1.0702,A
2023-09-21,1.0635,A
2023-09-22,1.0647,A
2023-09-25,1.0633,A
2023-09-26,1.0605,A
2023-09-27,1.0536,A
2023-09-28,1.0539,A
2023-09-29,1.0594,A
2023-10-02,1.053,A
2023-10-03,1.0469,A
2023-10-04,1.0497,A
2023-10-05,1.0526,A
2023-10-06,1.0563,A
2023-10-09,1.0531,A
2023-10-10,1.0582,A
2023-10-11,1.0604,A
2023-10-12,1.0619,A
2023-10-13,1.0524,A
2023-10-16,1.0538,A
2023-10-17,1.0569,A
2023-10-18,1.0565,A
2023-10-19,1.0558,A
2023-10-20,1.0591,A
2023-10-23,1.0597,A
2023-10-24,1.0632,A
2023-10-25,1.0576,A
2023-10-26,1.054,A
2023-10-27,1.0541,A
2023-10-30,1.0605,A
2023-10-31,1.0619,A
2023-11-01,1.0537,A
2023-11-02,1.0661,A
2023-11-03,1.0702,A
2023-11-06,1.0741,A
2023-11-07,1.0686,A
2023-11-08,1.0671,A
2023-11-09,1.0691,A
2023-11-10,1.0683,A
2023-11-13,1.067,A
2023-11-14,1.0724,A
2023-11-15,1.0868,A
2023-11-16,1.0849,A
2023-11-17,1.0872,A
2023-11-20,1.0928,A
2023-11-21,1.0955,A
2023-11-22,1.0911,A
2023-11-23,1.09,A
2023-11-24,1.0916,A
2023-11-27,1.0951,A
2023-11-28,1.0949,A
2023-11-29,1.0985,A
2023-11-30,1.0931,A
2023-12-01,1.0875,A
2023-12-04,1.0868,A
2023-12-05,1.0817,A
2023-12-06,1.0778,A
2023-12-07,1.0771,A
2023-12-08,1.0777,A
2023-12-11,1.0757,A
2023-12-12,1.0804,A
2023-12-13,1.0787,A
2023-12-14,1.0919,A
2023-12-15,1.0946,A
2023-12-18,1.0918,A
2023-12-19,1.0962,A
2023-12-20,1.0944,A
2023-12-21,1.0983,A
2023-12-22,1.1023,A
2023-12-27,1.1065,A
2023-12-28,1.1114,A
2023-12-29,1.105,A
2024-01-02,1.0956,B
2024-01-03,1.0919,B
2024-01-04,1.0953,B
2024-01-05,1.0921,B
2024-01-08,1.0946,B
2024-01-09,1.094,B
2024-01-10,1.0946,B
2024-01-11,1.0987,B
2024-01-12,1.0942,B
2024-01-15,1.0945,B
2024-01-16,1.0882,B
2024-01-17,1.0877,B
2024-01-18,1.0875,B
2024-01-19,1.0887,B
2024-01-22,1.089,B
2024-01-23,1.0872,B
2024-01-24,1.0905,B
2024-01-25,1.0893,B
2024-01-26,1.0871,B
2024-01-29,1.0823,B
2024-01-30,1.0846,B
2024-01-31,1.0837,B
2024-02-01,1.0814,B
2024-02-02,1.0883,B
2024-02-05,1.0746,B
2024-02-06,1.0743,B
2024-02-07,1.0776,B
2024-02-08,1.0758,B
2024-02-09,1.0772,B
2024-02-12,1.0773,B
2024-02-13,1.0793,B
2024-02-14,1.0713,B
2024-02-15,1.0743,B
2024-02-16,1.0768,B
2024-02-19,1.0776,B
2024-02-20,1.0802,B
2024-02-21,1.0809,B
2024-02-22,1.0844,B
2024-02-23,1.0834,B
2024-02-26,1.0852,B
2024-02-27,1.0856,B
2024-02-28,1.0808,B
2024-02-29,1.0826,B
2024-03-01,1.0813,B
2024-03-04,1.0846,B
2024-03-05,1.0849,B
2024-03-06,1.0874,B
2024-03-07,1.0895,B
2024-03-08,1.0932,B
2024-03-11,1.0926,B
2024-03-12,1.0916,B
2024-03-13,1.0939,B
2024-03-14,1.0925,B
2024-03-15,1.0892,B
2024-03-18,1.0892,B
2024-03-19,1.0854,B
2024-03-20,1.0844,B
2024-03-21,1.0907,B
2024-03-22,1.0823,B
2024-03-25,1.0835,B
2024-03-26,1.0855,B
2024-03-27,1.0816,B
2024-03-28,1.0811,B
2024-04-02,1.0749,B
2024-04-03,1.0783,B
2024-04-04,1.0852,B
2024-04-05,1.0841,B
2024-04-08,1.0823,B
2024-04-09,1.0867,B
2024-04-10,1.086,B
2024-04-11,1.0729,B
2024-04-12,1.0652,B
2024-04-15,1.0656,B
2024-04-16,1.0637,B
2024-04-17,1.0638,B
2024-04-18,1.0679,B
2024-04-19,1.0653,B
2024-04-22,1.0632,B
2024-04-23,1.0674,B
2024-04-24,1.0686,B
2024-04-25,1.072,B
2024-04-26,1.0714,B
2024-04-29,1.072,B
2024-04-30,1.0718,B
2024-05-02,1.0698,B
2024-05-03,1.0744,B
2024-05-06,1.0776,B
2024-05-07,1.0766,B
2024-05-08,1.0743,B
2024-05-09,1.0732,B
2024-05-10,1.0779,B
2024-05-13,1.0795,B
2024-05-14,1.0796,B
2024-05-15,1.0832,B
2024-05-16,1.0866,B
2024-05-17,1.0844,B
2024-05-20,1.0861,B
2024-05-21,1.0864,B
2024-05-22,1.083,B
2024-05-23,1.0854,B
2024-05-24,1.084,B
2024-05-27,1.0843,B
2024-05-28,1.0882,B
2024-05-29,1.0857,B
2024-05-30,1.0815,B
2024-05-31,1.0852,B
2024-06-03,1.0842,B
2024-06-04,1.0865,B
2024-06-05,1.0872,B
2024-06-06,1.0865,B
2024-06-07,1.0898,B
2024-06-10,1.0756,B
2024-06-11,1.073,B
2024-06-12,1.0765,B
2024-06-13,1.0784,B
2024-06-14,1.0686,B
2024-06-17,1.0712,B
2024-06-18,1.0715,B
2024-06-19,1.0749,B
2024-06-20,1.0719,B
2024-06-21,1.0688,B
2024-06-24,1.073,B
2024-06-25,1.0714,B
2024-06-26,1.0689,B
2024-06-27,1.0696,B
2024-06-28,1.0705,B
2024-07-01,1.0745,B
2024-07-02,1.0729,B
2024-07-03,1.0758,B
2024-07-04,1.08,B
2024-07-05,1.0824,B
2024-07-08,1.0835,B
2024-07-09,1.0814,B
2024-07-10,1.0825,B
2024-07-11,1.0855,B
2024-07-12,1.089,B
2024-07-15,1.0907,B
2024-07-16,1.0902,B
2024-07-17,1.0934,B
2024-07-18,1.093,B
2024-07-19,1.089,B
2024-07-22,1.0888,B
2024-07-23,1.086,B
2024-07-24,1.0848,B
2024-07-25,1.0851,B
2024-07-26,1.086,B
2024-07-29,1.0817,B
2024-07-30,1.0824,B
2024-07-31,1.0828,B
2024-08-01,1.0789,B
2024-08-02,1.0835,B
2024-08-05,1.0966,B
2024-08-06,1.0915,B
2024-08-07,1.0922,B
2024-08-08,1.093,B
2024-08-09,1.0917,B
2024-08-12,1.0925,B
2024-08-13,1.0931,B
2024-08-14,1.1019,B
2024-08-15,1.1011,B
2024-08-16,1.0994,B
2024-08-19,1.1041,B
2024-08-20,1.1084,B
2024-08-21,1.1116,B
2024-08-22,1.1135,B
2024-08-23,1.1121,B
2024-08-26,1.1163,B
2024-08-27,1.1162,B
2024-08-28,1.1117,B
2024-08-29,1.1088,B
2024-08-30,1.1087,B
2024-09-02,1.1061,B
2024-09-03,1.1035,B
2024-09-04,1.105,B
2024-09-05,1.1097,B
2024-09-06,1.1103,B
2024-09-09,1.1043,B
2024-09-10,1.1031,B
2024-09-11,1.1043,B
2024-09-12,1.1016,B
2024-09-13,1.1081,B
2024-09-16,1.1126,B
2024-09-17,1.1139,B
2024-09-18,1.1124,B
2024-09-19,1.1156,B
2024-09-20,1.1166,B
2024-09-23,1.1119,B
2024-09-24,1.1133,B
2024-09-25,1.1194,B
2024-09-26,1.1155,B
2024-09-27,1.1158,B
2024-09-30,1.1196,B
2024-10-01,1.1086,B
2024-10-02,1.1071,B
2024-10-03,1.1039,B
2024-10-04,1.1029,B
2024-10-07,1.0982,B
2024-10-08,1.0982,B
2024-10-09,1.0957,B
2024-10-10,1.0932,B
2024-10-11,1.0938,B
2024-10-14,1.0915,B
2024-10-15,1.0903,B
2024-10-16,1.0897,B
2024-10-17,1.0866,B
2024-10-18,1.0847,B
2024-10-21,1.0853,B
2024-10-22,1.0821,B
2024-10-23,1.0767,B
2024-10-24,1.0801,B
2024-10-25,1.0825,B
2024-10-28,1.0818,B
2024-10-29,1.0774,B
2024-10-30,1.0815,B
2024-10-31,1.0882,B
2024-11-01,1.0885,B
2024-11-04,1.0904,B
2024-11-05,1.0897,B
2024-11-06,1.0695,B
2024-11-07,1.0785,B
2024-11-08,1.0772,B
2024-11-11,1.0651,B
2024-11-12,1.0617,B
2024-11-13,1.0629,B
2024-11-14,1.0533,B
2024-11-15,1.0583,B
2024-11-18,1.0552,B
2024-11-19,1.0578,B
2024-11-20,1.0562,B
2024-11-21,1.0526,B
2024-11-22,1.0412,B
2024-11-25,1.0495,B
2024-11-26,1.0522,B
2024-11-27,1.0531,B
2024-11-28,1.0542,B
2024-11-29,1.0562,B
2024-12-02,1.0507,B
2024-12-03,1.0512,B
2024-12-04,1.0492,B
2024-12-05,1.054,B
2024-12-06,1.0581,B
2024-12-09,1.0568,B
2024-12-10,1.0527,B
2024-12-11,1.0507,B
2024-12-12,1.0491,B
2024-12-13,1.0518,B
2024-12-16,1.0498,B
2024-12-17,1.0497,B
2024-12-18,1.0496,B
2024-12-19,1.0395,B
2024-12-20,1.039,B
2024-12-23,1.0393,B
2024-12-24,1.0395,B
2024-12-27,1.0435,B
2024-12-30,1.0444,B
2024-12-31,1.0389,B
2025-01-02,1.0321,B
2025-01-03,1.0299,B
2025-01-06,1.0426,B
2025-01-07,1.0393,B
2025-01-08,1.0286,B
2025-01-09,1.0305,B
2025-01-10,1.0304,B
2025-01-13,1.0198,B
2025-01-14,1.0245,B
2025-01-15,1.03,B
2025-01-16,1.0272,B
2025-01-17,1.0298,B
2025-01-20,1.0316,B
2025-01-21,1.0357,B
2025-01-22,1.0443,B
2025-01-23,1.0404,B
2025-01-24,1.0472,B
2025-01-27,1.053,B
2025-01-28,1.0421,B
2025-01-29,1.0396,B
2025-01-30,1.0403,B
2025-01-31,1.0393,B
2025-02-03,1.0274,B
2025-02-04,1.0335,B
2025-02-05,1.0422,B
2025-02-06,1.036,B
2025-02-07,1.0377,B
2025-02-10,1.032,B
2025-02-11,1.0324,B
2025-02-12,1.037,B
2025-02-13,1.039,B
2025-02-14,1.0478,B
2025-02-17,1.0473,B
2025-02-18,1.0447,B
2025-02-19,1.0434,B
2025-02-20,1.0443,B
2025-02-21,1.0465,B
2025-02-24,1.0466,B
2025-02-25,1.0497,B
2025-02-26,1.0487,B
2025-02-27,1.0477,B
2025-02-28,1.0411,B
2025-03-03,1.0465,B
2025-03-04,1.0557,B
2025-03-05,1.0694,B
2025-03-06,1.0796,B
2025-03-07,1.0857,B
2025-03-10,1.0845,B
2025-03-11,1.0912,B
2025-03-12,1.0886,B
2025-03-13,1.083,B
2025-03-14,1.0889,B
2025-03-17,1.0903,B
2025-03-18,1.0918,B
2025-03-19,1.0897,B
2025-03-20,1.0833,B
2025-03-21,1.0827,B
2025-03-24,1.0824,B
2025-03-25,1.0825,B
2025-03-26,1.0788,B
2025-03-27,1.0785,B
2025-03-28,1.0797,B
2025-03-31,1.0815,B
2025-04-01,1.0788,B
2025-04-02,1.0803,B
2025-04-03,1.1097,B
2025-04-04,1.1057,B
2025-04-07,1.0967,B
2025-04-08,1.095,B
2025-04-09,1.1045,B
2025-04-10,1.1082,B
2025-04-11,1.1346,B
2025-04-14,1.1377,B
2025-04-15,1.1324,B
2025-04-16,1.1355,B
2025-04-17,1.136,B
2025-04-22,1.1476,B
2025-04-23,1.1415,B
2025-04-24,1.1376,B
2025-04-25,1.1357,B
2025-04-28,1.1358,B
2025-04-29,1.1373,B
2025-04-30,1.1373,B
2025-05-02,1.1343,B
2025-05-05,1.1343,B
2025-05-06,1.1325,B
2025-05-07,1.136,B
2025-05-08,1.1297,B
2025-05-09,1.1252,B
2025-05-12,1.1106,B
2025-05-13,1.1112,B
2025-05-14,1.1214,B
2025-05-15,1.1185,B
2025-05-16,1.1194,B
2025-05-19,1.1262,B
2025-05-20,1.1241,B
2025-05-21,1.1321,B
2025-05-22,1.1309,B
2025-05-23,1.1301,B
2025-05-26,1.1381,B
2025-05-27,1.1356,B
2025-05-28,1.1317,B
2025-05-29,1.1281,B
2025-05-30,1.1339,B
2025-06-02,1.1419,B
2025-06-03,1.1386,B
2025-06-04,1.1384,B
2025-06-05,1.1423,B
2025-06-06,1.1411,B
2025-06-09,1.141,B
2025-06-10,1.1429,B
2025-06-11,1.1433,B
2025-06-12,1.1594,B
2025-06-13,1.1512,B
2025-06-16,1.1574,B
2025-06-17,1.1568,B
2025-06-18,1.1508,B
2025-06-19,1.1478,B
2025-06-20,1.1515,B
2025-06-23,1.1472,B
2025-06-24,1.1607,B
2025-06-25,1.1598,B
2025-06-26,1.1695,B
2025-06-27,1.1704,B
2025-06-30,1.172,B
2025-07-01,1.181,B
2025-07-02,1.1755,B
2025-07-03,1.1782,B
2025-07-04,1.1767,B
2025-07-07,1.1728,B
2025-07-08,1.1718,B
2025-07-09,1.1698,B
2025-07-10,1.1709,B
2025-07-11,1.1683,B
2025-07-14,1.169,B
2025-07-15,1.1665,B
2025-07-16,1.1602,B
2025-07-17,1.1579,B
2025-07-18,1.165,B
2025-07-21,1.1667,B
2025-07-22,1.1699,B
2025-07-23,1.1726,B
2025-07-24,1.1756,B
2025-07-25,1.1724,B
2025-07-28,1.1654,B
2025-07-29,1.1533,B
2025-07-30,1.1527,B
2025-07-31,1.1446,B
2025-08-01,1.1404,B
2025-08-04,1.1565,B
2025-08-05,1.1546,B
2025-08-06,1.1604,B
2025-08-07,1.1643,B
2025-08-08,1.1648,B
2025-08-11,1.1622,B
2025-08-12,1.1606,B
2025-08-13,1.1711,B
2025-08-14,1.169,B
2025-08-15,1.1688,B
2025-08-18,1.1673,B
2025-08-19,1.1682,B
2025-08-20,1.1651,B
2025-08-21,1.1639,B
2025-08-22,1.1608,B
2025-08-25,1.1697,B
2025-08-26,1.1656,B
2025-08-27,1.1593,B
2025-08-28,1.1676,B
2025-08-29,1.1658,B
2025-09-01,1.1715,B
2025-09-02,1.1646,B
2025-09-03,1.1653,B
2025-09-04,1.1647,B
2025-09-05,1.1697,B
2025-09-08,1.1728,B
2025-09-09,1.1744,B
2025-09-10,1.1707,B
2025-09-11,1.1685,B
2025-09-12,1.1718,B
2025-09-15,1.1766,B
2025-09-16,1.1807,B
2025-09-17,1.1837,B
2025-09-18,1.1818,B
2025-09-19,1.1736,B
2025-09-22,1.1781,B
2025-09-23,1.1793,B
2025-09-24,1.1756,B
2025-09-25,1.1739,B
2025-09-26,1.1672,B
2025-09-29,1.1723,B
2025-09-30,1.1741,B
2025-10-01,1.1724,B
2025-10-02,1.1754,B
2025-10-03,1.1734,B
2025-10-06,1.1678,B
2025-10-07,1.1666,B
2025-10-08,1.1627,B
2025-10-09,1.1611,B
2025-10-10,1.1568,B
2025-10-13,1.1569,B
2025-10-14,1.1553,B
2025-10-15,1.1622,B
2025-10-16,1.1649,B
2025-10-17,1.1681,B
2025-10-20,1.1655,B
2025-10-21,1.1607,B
2025-10-22,1.1587,B
2025-10-23,1.1593,B
2025-10-24,1.1612,B
2025-10-27,1.164,B
2025-10-28,1.163,B
2025-10-29,1.1636,B
2025-10-30,1.155,B
2025-10-31,1.1554,B
2025-11-03,1.1514,B
2025-11-04,1.1491,B
2025-11-05,1.1492,B
2025-11-06,1.1533,B
2025-11-07,1.1561,B
2025-11-10,1.1571,B
2025-11-11,1.1575,B
2025-11-12,1.1576,B
2025-11-13,1.1619,B
2025-11-14,1.1648,B
2025-11-17,1.1593,B
2025-11-18,1.159,B
2025-11-19,1.1583,B
2025-11-20,1.1514,B
2025-11-21,1.152,B
2025-11-24,1.1544,B
2025-11-25,1.1551,B
2025-11-26,1.1577,B
2025-11-27,1.1586,B
2025-11-28,1.1566,B
2025-12-01,1.1646,B
2025-12-02,1.1614,B
2025-12-03,1.1668,B
2025-12-04,1.1666,B
2025-12-05,1.1645,B
2025-12-08,1.1655,B
2025-12-09,1.1637,B
2025-12-10,1.1634,B
2025-12-11,1.1714,B
2025-12-12,1.1731,B
2025-12-15,1.1753,B
2025-12-16,1.1776,B
2025-12-17,1.1722,B
2025-12-18,1.1719,B
2025-12-19,1.1712,B
2025-12-22,1.1745,B
2025-12-23,1.1786,B
2025-12-24,1.1787,B
2025-12-29,1.1766,B
2025-12-30,1.1757,B
2025-12-31,1.175,B
2026-01-02,1.1721,B
2026-01-05,1.1664,B
2026-01-06,1.1707,B
2026-01-07,1.1684,B
2026-01-08,1.1675,B
2026-01-09,1.1642,B
2026-01-12,1.1692,B
2026-01-13,1.1654,B
2026-01-14,1.1651,B
2026-01-15,1.1624,B
2026-01-16,1.1617,B
2026-01-19,1.1631,B
2026-01-20,1.1728,B
2026-01-21,1.1739,B
2026-01-22,1.1706,B
2026-01-23,1.1742,B
2026-01-26,1.1836,B
2026-01-27,1.1929,B
2026-01-28,1.1974,B
2026-01-29,1.1968,B
2026-01-30,1.1919,B
2026-02-02,1.184,B
2026-02-03,1.1801,B
2026-02-04,1.182,B
2026-02-05,1.1798,B
2026-02-06,1.1794,B
2026-02-09,1.1886,B
2026-02-10,1.1894,B
2026-02-11,1.19,B
2026-02-12,1.1874,B
2026-02-13,1.1862,B
2026-02-16,1.1855,B
2026-02-17,1.1826,B
2026-02-18,1.1845,B
2026-02-19,1.1753,B
2026-02-20,1.1767,B
2026-02-23,1.1784,B
2026-02-24,1.1777,B
2026-02-25,1.1784,B
2026-02-26,1.1814,B
2026-02-27,1.1805,B
2026-03-02,1.1698,B
2026-03-03,1.1606,B
2026-03-04,1.1649,B
2026-03-05,1.1618,B
2026-03-06,1.1561,B
2026-03-09,1.1555,B
2026-03-10,1.1641,B
2026-03-11,1.1581,B
2026-03-12,1.1547,B
2026-03-13,1.1476,B
2026-03-16,1.1478,B
2026-03-17,1.1531,B
2026-03-18,1.15,B
2026-03-19,1.1489,B
2026-03-20,1.1555,B
2026-03-23,1.1596,B
2026-03-24,1.1572,B
2026-03-25,1.1592,B
2026-03-26,1.1539,B
2026-03-27,1.1517,B
2026-03-30,1.1484,B
2026-03-31,1.1498,B
2026-04-01,1.1605,B
2026-04-02,1.1525,B
2026-04-07,1.1557,B
2026-04-08,1.1706,B
2026-04-09,1.1685,B
2026-04-10,1.1711,B
2026-04-13,1.1684,B
2026-04-14,1.1793,B
2026-04-15,1.178,B
2026-04-16,1.1782,B
2026-04-17,1.1797,B
2026-04-20,1.176,B
2026-04-21,1.1767,B
2026-04-22,1.1733,B
2026-04-23,1.1694,B
2026-04-24,1.1712,B
2026-04-27,1.1749,B
2026-04-28,1.168,B
2026-04-29,1.1706,B
2026-04-30,1.1702,B
2026-05-04,1.17,B
2026-05-05,1.1686,B
2026-05-06,1.1762,B
2026-05-07,1.177,B
2026-05-08,1.1761,B
2026-05-11,1.1765,B
2026-05-12,1.1738,B
2026-05-13,1.1715,B
2026-05-14,1.1702,B
2026-05-15,1.1628,B
2026-05-18,1.1648,B
2026-05-19,1.162,B
2026-05-20,1.16,B
2026-05-21,1.1599,B
2026-05-22,1.1595,B
2026-05-25,1.1643,B
2026-05-26,1.1634,B
2026-05-27,1.1637,B
